COD,PA_UFMUN,Nome_Município,Nome_UF,mes,ano,Procedimento,PA_QTDAPR,PA_IDADE,PA_VALAPR
27180,431140,Lajeado,Rio Grande do Sul,01,2021,Cirurgia Oncológica,1.0,29.0,37.88
27181,431140,Lajeado,Rio Grande do Sul,01,2021,"Diagnósticos: biopsia, mamografia",7.0,61.142857142857146,200.0
27182,431140,Lajeado,Rio Grande do Sul,01,2021,Quimioterapia,1266.0,63.481159420289856,524.181282608696
27183,431140,Lajeado,Rio Grande do Sul,01,2021,Radioterapia,32.0,64.46875,4067.1875
27184,431140,Lajeado,Rio Grande do Sul,02,2018,"Diagnósticos: biopsia, mamografia",8.0,64.0,200.0
27185,431140,Lajeado,Rio Grande do Sul,02,2018,Quimioterapia,1114.0,64.20260374288038,523.3291212367781
27186,431140,Lajeado,Rio Grande do Sul,02,2018,Radioterapia,1902.0,65.00709219858156,507.64539007092196
27187,431140,Lajeado,Rio Grande do Sul,02,2020,Cirurgia Oncológica,4.0,54.5,37.855000000000004
27188,431140,Lajeado,Rio Grande do Sul,02,2020,"Diagnósticos: biopsia, mamografia",4.0,65.25,200.0
27189,431140,Lajeado,Rio Grande do Sul,02,2020,Quimioterapia,1225.0,63.35289801907557,507.00154805575994
27190,431140,Lajeado,Rio Grande do Sul,02,2020,Radioterapia,31.0,63.9,4502.3
27191,431140,Lajeado,Rio Grande do Sul,02,2021,"Diagnósticos: biopsia, mamografia",11.0,53.72727272727273,200.0
27192,431140,Lajeado,Rio Grande do Sul,02,2021,Quimioterapia,1265.0,63.49434229137199,511.8131046676097
27193,431140,Lajeado,Rio Grande do Sul,02,2021,Radioterapia,20.0,60.8,4794.75
27194,431140,Lajeado,Rio Grande do Sul,03,2018,Cirurgia Oncológica,1.0,47.0,38.74
27195,431140,Lajeado,Rio Grande do Sul,03,2018,"Diagnósticos: biopsia, mamografia",6.0,62.666666666666664,200.0
27196,431140,Lajeado,Rio Grande do Sul,03,2018,Quimioterapia,1153.0,63.99920445505171,543.733285600637
27197,431140,Lajeado,Rio Grande do Sul,03,2018,Radioterapia,2522.0,61.67955801104972,542.3646408839779
27198,431140,Lajeado,Rio Grande do Sul,03,2020,"Diagnósticos: biopsia, mamografia",8.0,64.375,200.0
27199,431140,Lajeado,Rio Grande do Sul,03,2020,Quimioterapia,1243.0,63.403179190751445,532.867449421965
27200,431140,Lajeado,Rio Grande do Sul,03,2020,Radioterapia,30.0,65.26666666666667,4316.833333333333
27201,431140,Lajeado,Rio Grande do Sul,03,2021,Quimioterapia,1250.0,63.56994459833795,516.1400415512467
27202,431140,Lajeado,Rio Grande do Sul,03,2021,Radioterapia,41.0,57.292682926829265,4721.951219512195
27203,431140,Lajeado,Rio Grande do Sul,04,2018,"Diagnósticos: biopsia, mamografia",9.0,62.666666666666664,200.0
27204,431140,Lajeado,Rio Grande do Sul,04,2018,Quimioterapia,1178.0,64.20843471208434,573.3423844282242
27205,431140,Lajeado,Rio Grande do Sul,04,2018,Radioterapia,2908.0,61.65425531914894,583.0265957446809
27206,431140,Lajeado,Rio Grande do Sul,04,2020,"Diagnósticos: biopsia, mamografia",10.0,50.6,200.0
27207,431140,Lajeado,Rio Grande do Sul,04,2020,Quimioterapia,1214.0,63.41704718417047,538.2109817351602
27208,431140,Lajeado,Rio Grande do Sul,04,2020,Radioterapia,28.0,61.77777777777778,4241.814814814815
27209,431140,Lajeado,Rio Grande do Sul,04,2021,Quimioterapia,1236.0,63.63457330415755,520.8757403355216
27210,431140,Lajeado,Rio Grande do Sul,04,2021,Radioterapia,30.0,60.46666666666667,4404.333333333333
27211,431140,Lajeado,Rio Grande do Sul,05,2018,"Diagnósticos: biopsia, mamografia",8.0,55.375,200.0
27212,431140,Lajeado,Rio Grande do Sul,05,2018,Quimioterapia,1173.0,64.20140515222482,535.5820608899305
27213,431140,Lajeado,Rio Grande do Sul,05,2018,Radioterapia,2548.0,60.772222222222226,541.1
27214,431140,Lajeado,Rio Grande do Sul,05,2020,Cirurgia Oncológica,1.0,25.0,25.0
27215,431140,Lajeado,Rio Grande do Sul,05,2020,"Diagnósticos: biopsia, mamografia",6.0,57.5,200.0
27216,431140,Lajeado,Rio Grande do Sul,05,2020,Quimioterapia,1221.0,63.31236283833211,542.9328895391372
27217,431140,Lajeado,Rio Grande do Sul,05,2020,Radioterapia,21.0,60.65,4201.75
27218,431140,Lajeado,Rio Grande do Sul,05,2021,"Diagnósticos: biopsia, mamografia",5.0,63.2,200.0
27219,431140,Lajeado,Rio Grande do Sul,05,2021,Quimioterapia,1252.0,63.35239456754825,544.3373838456041
27220,431140,Lajeado,Rio Grande do Sul,05,2021,Radioterapia,33.0,63.39393939393939,4098.606060606061
27221,431140,Lajeado,Rio Grande do Sul,06,2018,"Diagnósticos: biopsia, mamografia",6.0,51.5,200.0
27222,431140,Lajeado,Rio Grande do Sul,06,2018,Quimioterapia,1178.0,64.08084772370486,553.1261067503926
27223,431140,Lajeado,Rio Grande do Sul,06,2018,Radioterapia,2047.0,62.515527950310556,481.8944099378882
27224,431140,Lajeado,Rio Grande do Sul,06,2020,"Diagnósticos: biopsia, mamografia",5.0,49.8,200.0
27225,431140,Lajeado,Rio Grande do Sul,06,2020,Quimioterapia,1238.0,63.16477272727273,508.7522585227276
27226,431140,Lajeado,Rio Grande do Sul,06,2020,Radioterapia,33.0,61.875,4339.03125
27227,431140,Lajeado,Rio Grande do Sul,06,2021,"Diagnósticos: biopsia, mamografia",6.0,57.166666666666664,200.0
27228,431140,Lajeado,Rio Grande do Sul,06,2021,Quimioterapia,1228.0,63.322206095791,518.2256748911469
27229,431140,Lajeado,Rio Grande do Sul,06,2021,Radioterapia,32.0,63.54838709677419,4267.0
27230,431140,Lajeado,Rio Grande do Sul,07,2018,"Diagnósticos: biopsia, mamografia",14.0,65.42857142857143,200.0
27231,431140,Lajeado,Rio Grande do Sul,07,2018,Quimioterapia,1153.0,63.842798353909465,557.7216460905354
27232,431140,Lajeado,Rio Grande do Sul,07,2018,Radioterapia,2967.0,62.01606425702811,469.574297188755
27233,431140,Lajeado,Rio Grande do Sul,07,2020,Cirurgia Oncológica,1.0,35.0,25.0
27234,431140,Lajeado,Rio Grande do Sul,07,2020,"Diagnósticos: biopsia, mamografia",7.0,57.142857142857146,200.0
27235,431140,Lajeado,Rio Grande do Sul,07,2020,Quimioterapia,1253.0,63.6117381489842,542.4603235515428
27236,431140,Lajeado,Rio Grande do Sul,07,2020,Radioterapia,26.0,61.69230769230769,3582.269230769231
27237,431140,Lajeado,Rio Grande do Sul,08,2018,"Diagnósticos: biopsia, mamografia",11.0,61.72727272727273,200.0
27238,431140,Lajeado,Rio Grande do Sul,08,2018,Quimioterapia,1180.0,63.5815768930523,544.2637626854025
27239,431140,Lajeado,Rio Grande do Sul,08,2018,Radioterapia,3392.0,61.50869565217391,557.0130434782609
27240,431140,Lajeado,Rio Grande do Sul,08,2020,"Diagnósticos: biopsia, mamografia",3.0,65.66666666666667,200.0
27241,431140,Lajeado,Rio Grande do Sul,08,2020,Quimioterapia,1241.0,63.63815789473684,534.6377558479535
27242,431140,Lajeado,Rio Grande do Sul,08,2020,Radioterapia,27.0,63.851851851851855,4386.666666666667
27243,431140,Lajeado,Rio Grande do Sul,09,2018,"Diagnósticos: biopsia, mamografia",8.0,68.625,200.0
27244,431140,Lajeado,Rio Grande do Sul,09,2018,Quimioterapia,1183.0,63.44,542.5069538461541
27245,431140,Lajeado,Rio Grande do Sul,09,2018,Radioterapia,2481.0,63.59090909090909,536.3409090909091
27246,431140,Lajeado,Rio Grande do Sul,09,2020,"Diagnósticos: biopsia, mamografia",10.0,61.7,200.0
27247,431140,Lajeado,Rio Grande do Sul,09,2020,Quimioterapia,1256.0,63.57507288629738,546.0580247813415
27248,431140,Lajeado,Rio Grande do Sul,09,2020,Radioterapia,24.0,63.875,4681.708333333333
27249,431140,Lajeado,Rio Grande do Sul,10,2018,"Diagnósticos: biopsia, mamografia",4.0,65.25,200.0
27250,431140,Lajeado,Rio Grande do Sul,10,2018,Quimioterapia,1191.0,63.489494163424126,538.8470272373544
27251,431140,Lajeado,Rio Grande do Sul,10,2018,Radioterapia,3095.0,63.23618090452261,600.4422110552764
27252,431140,Lajeado,Rio Grande do Sul,10,2020,"Diagnósticos: biopsia, mamografia",3.0,63.666666666666664,200.0
27253,431140,Lajeado,Rio Grande do Sul,10,2020,Quimioterapia,1279.0,63.58166189111748,561.1264756446996
27254,431140,Lajeado,Rio Grande do Sul,10,2020,Radioterapia,23.0,60.91304347826087,4422.913043478261
27255,431140,Lajeado,Rio Grande do Sul,11,2018,"Diagnósticos: biopsia, mamografia",6.0,49.666666666666664,200.0
27256,431140,Lajeado,Rio Grande do Sul,11,2018,Quimioterapia,1174.0,63.46894409937888,514.0562810559007
27257,431140,Lajeado,Rio Grande do Sul,11,2018,Radioterapia,3147.0,58.245098039215684,586.7405882352941
27258,431140,Lajeado,Rio Grande do Sul,11,2020,"Diagnósticos: biopsia, mamografia",4.0,54.0,200.0
27259,431140,Lajeado,Rio Grande do Sul,11,2020,Quimioterapia,1241.0,63.544404332129965,515.3255018050545
27260,431140,Lajeado,Rio Grande do Sul,11,2020,Radioterapia,22.0,57.04545454545455,4122.0
27261,431140,Lajeado,Rio Grande do Sul,12,2018,"Diagnósticos: biopsia, mamografia",4.0,56.0,200.0
27262,431140,Lajeado,Rio Grande do Sul,12,2018,Quimioterapia,1171.0,63.46417445482866,501.30049844236805
27263,431140,Lajeado,Rio Grande do Sul,12,2018,Radioterapia,2148.0,62.082191780821915,536.874109589041
27264,431140,Lajeado,Rio Grande do Sul,12,2019,Radioterapia,1.0,69.0,5838.0
27265,431140,Lajeado,Rio Grande do Sul,12,2020,"Diagnósticos: biopsia, mamografia",3.0,52.333333333333336,200.0
27266,431140,Lajeado,Rio Grande do Sul,12,2020,Quimioterapia,1263.0,63.411167512690355,526.9687309644673
27267,431140,Lajeado,Rio Grande do Sul,12,2020,Radioterapia,23.0,61.608695652173914,4503.086956521739
27268,431180,Marau,Rio Grande do Sul,01,2021,Cirurgia Oncológica,1.0,25.0,41.1
27269,431180,Marau,Rio Grande do Sul,02,2020,Cirurgia Oncológica,1.0,65.0,38.74
27270,431180,Marau,Rio Grande do Sul,03,2021,Cirurgia Oncológica,3.0,4.666666666666667,39.52666666666667
27271,431180,Marau,Rio Grande do Sul,05,2018,Cirurgia Oncológica,1.0,51.0,28.42
27272,431180,Marau,Rio Grande do Sul,06,2020,Cirurgia Oncológica,1.0,50.0,38.74
27273,431180,Marau,Rio Grande do Sul,08,2020,Cirurgia Oncológica,3.0,35.0,39.52666666666667
27274,431180,Marau,Rio Grande do Sul,10,2020,Cirurgia Oncológica,1.0,60.0,38.74
27275,431240,Montenegro,Rio Grande do Sul,01,2018,Cirurgia Oncológica,15.0,521.5833333333334,176.26
27276,431240,Montenegro,Rio Grande do Sul,01,2020,Cirurgia Oncológica,9.0,49.55555555555556,38.726666666666674
27277,431240,Montenegro,Rio Grande do Sul,01,2021,Cirurgia Oncológica,1.0,30.0,38.74
27278,431240,Montenegro,Rio Grande do Sul,02,2018,Cirurgia Oncológica,15.0,793.8571428571429,186.18785714285715
27279,431240,Montenegro,Rio Grande do Sul,02,2020,Cirurgia Oncológica,6.0,49.666666666666664,38.00666666666667
27280,431240,Montenegro,Rio Grande do Sul,02,2021,Cirurgia Oncológica,2.0,54.0,38.120000000000005
27281,431240,Montenegro,Rio Grande do Sul,03,2018,Cirurgia Oncológica,7.0,517.3333333333334,159.28166666666667
27282,431240,Montenegro,Rio Grande do Sul,03,2020,Cirurgia Oncológica,2.0,48.0,38.31
27283,431240,Montenegro,Rio Grande do Sul,04,2018,Cirurgia Oncológica,13.0,655.8181818181819,184.80272727272725
27284,431240,Montenegro,Rio Grande do Sul,04,2020,Cirurgia Oncológica,2.0,51.5,39.92
27285,431240,Montenegro,Rio Grande do Sul,04,2021,Cirurgia Oncológica,2.0,42.0,39.49
27286,431240,Montenegro,Rio Grande do Sul,05,2018,Cirurgia Oncológica,3.0,810.5,29.175
27287,431240,Montenegro,Rio Grande do Sul,05,2020,Cirurgia Oncológica,2.0,59.5,38.74
27288,431240,Montenegro,Rio Grande do Sul,06,2018,Cirurgia Oncológica,1.0,683.6666666666666,6.8500000000000005
27289,431240,Montenegro,Rio Grande do Sul,06,2020,"Diagnósticos: biopsia, mamografia",1.0,73.0,200.0
27290,431240,Montenegro,Rio Grande do Sul,06,2021,Cirurgia Oncológica,2.0,35.5,38.74
27291,431240,Montenegro,Rio Grande do Sul,07,2018,Cirurgia Oncológica,4.0,999.0,206.645
27292,431240,Montenegro,Rio Grande do Sul,07,2020,"Diagnósticos: biopsia, mamografia",1.0,49.0,200.0
27293,431240,Montenegro,Rio Grande do Sul,08,2018,Cirurgia Oncológica,3.0,765.0,115.05000000000001
27294,431240,Montenegro,Rio Grande do Sul,08,2020,"Diagnósticos: biopsia, mamografia",1.0,52.0,200.0
27295,431240,Montenegro,Rio Grande do Sul,09,2018,Cirurgia Oncológica,0.0,999.0,0.0
27296,431240,Montenegro,Rio Grande do Sul,10,2018,Cirurgia Oncológica,3.0,43.333333333333336,38.34666666666667
27297,431240,Montenegro,Rio Grande do Sul,11,2018,Cirurgia Oncológica,2.0,31.0,38.150000000000006
27298,431270,Nonoai,Rio Grande do Sul,01,2018,Cirurgia Oncológica,69.0,46.989010989010985,30.028791208791212
27299,431270,Nonoai,Rio Grande do Sul,01,2020,Cirurgia Oncológica,67.0,40.24175824175824,29.371428571428577
27300,431270,Nonoai,Rio Grande do Sul,01,2021,Cirurgia Oncológica,61.0,38.967213114754095,39.45245901639344
27301,431270,Nonoai,Rio Grande do Sul,02,2018,Cirurgia Oncológica,71.0,43.43689320388349,27.340000000000003
27302,431270,Nonoai,Rio Grande do Sul,02,2020,Cirurgia Oncológica,69.0,38.333333333333336,29.13354838709679
27303,431270,Nonoai,Rio Grande do Sul,02,2021,Cirurgia Oncológica,54.0,42.25925925925926,40.037962962962965
27304,431270,Nonoai,Rio Grande do Sul,03,2018,Cirurgia Oncológica,86.0,44.94186046511628,40.12883720930234
27305,431270,Nonoai,Rio Grande do Sul,03,2020,Cirurgia Oncológica,67.0,37.391304347826086,28.925978260869567
27306,431270,Nonoai,Rio Grande do Sul,03,2021,Cirurgia Oncológica,50.0,41.38,39.86700000000001
27307,431270,Nonoai,Rio Grande do Sul,04,2018,Cirurgia Oncológica,102.0,41.05882352941177,39.92284313725494
27308,431270,Nonoai,Rio Grande do Sul,04,2020,Cirurgia Oncológica,71.0,44.57746478873239,40.0925352112676
27309,431270,Nonoai,Rio Grande do Sul,04,2021,Cirurgia Oncológica,17.0,45.294117647058826,41.99411764705882
27310,431270,Nonoai,Rio Grande do Sul,05,2018,Cirurgia Oncológica,108.0,46.361111111111114,40.619722222222244
27311,431270,Nonoai,Rio Grande do Sul,05,2020,Cirurgia Oncológica,41.0,41.73170731707317,41.611707317073154
27312,431270,Nonoai,Rio Grande do Sul,05,2021,Cirurgia Oncológica,20.0,42.95,41.195
27313,431270,Nonoai,Rio Grande do Sul,06,2018,Cirurgia Oncológica,63.0,44.48,24.932000000000006
27314,431270,Nonoai,Rio Grande do Sul,06,2020,Cirurgia Oncológica,72.0,45.18666666666667,37.55480000000001
27315,431270,Nonoai,Rio Grande do Sul,06,2021,Cirurgia Oncológica,66.0,38.34848484848485,39.37348484848484
27316,431270,Nonoai,Rio Grande do Sul,07,2018,Cirurgia Oncológica,69.0,44.03846153846154,26.674807692307702
27317,431270,Nonoai,Rio Grande do Sul,07,2020,Cirurgia Oncológica,82.0,39.73170731707317,39.51304878048779
27318,431270,Nonoai,Rio Grande do Sul,08,2018,Cirurgia Oncológica,64.0,40.43956043956044,28.334065934065944
27319,431270,Nonoai,Rio Grande do Sul,08,2020,Cirurgia Oncológica,78.0,42.8974358974359,39.44807692307693
27320,431270,Nonoai,Rio Grande do Sul,09,2018,Cirurgia Oncológica,69.0,43.593023255813954,31.946976744186074
27321,431270,Nonoai,Rio Grande do Sul,09,2020,Cirurgia Oncológica,73.0,43.47945205479452,39.69410958904112
27322,431270,Nonoai,Rio Grande do Sul,10,2018,Cirurgia Oncológica,68.0,41.879120879120876,29.74263736263738
27323,431270,Nonoai,Rio Grande do Sul,10,2020,Cirurgia Oncológica,73.0,40.5,34.81809523809524
27324,431270,Nonoai,Rio Grande do Sul,11,2018,Cirurgia Oncológica,69.0,38.68571428571428,26.161333333333342
27325,431270,Nonoai,Rio Grande do Sul,11,2020,Cirurgia Oncológica,81.0,44.666666666666664,39.612716049382705
27326,431270,Nonoai,Rio Grande do Sul,12,2018,Cirurgia Oncológica,70.0,39.873684210526314,29.502947368421065
27327,431270,Nonoai,Rio Grande do Sul,12,2020,Cirurgia Oncológica,40.0,39.2,38.83900000000001
27328,431290,Nova Bassano,Rio Grande do Sul,03,2021,Cirurgia Oncológica,1.0,51.0,28.42
27329,431290,Nova Bassano,Rio Grande do Sul,04,2021,Cirurgia Oncológica,1.0,66.0,28.42
27330,431290,Nova Bassano,Rio Grande do Sul,09,2018,Cirurgia Oncológica,1.0,80.0,42.59
27331,431320,Nova Petrópolis,Rio Grande do Sul,10,2020,Cirurgia Oncológica,1.0,93.0,37.88
27332,431330,Nova Prata,Rio Grande do Sul,01,2018,Cirurgia Oncológica,61.0,172.5609756097561,329.4182926829269
27333,431330,Nova Prata,Rio Grande do Sul,01,2020,Cirurgia Oncológica,141.0,99.6086956521739,435.3443478260867
27334,431330,Nova Prata,Rio Grande do Sul,01,2021,Cirurgia Oncológica,103.0,89.77011494252874,509.3201149425281
27335,431330,Nova Prata,Rio Grande do Sul,02,2018,Cirurgia Oncológica,99.0,125.05555555555556,319.2624444444443
27336,431330,Nova Prata,Rio Grande do Sul,02,2020,Cirurgia Oncológica,126.0,93.99090909090908,399.65972727272685
27337,431330,Nova Prata,Rio Grande do Sul,02,2021,Cirurgia Oncológica,102.0,97.64044943820225,374.1634831460671
27338,431330,Nova Prata,Rio Grande do Sul,03,2018,Cirurgia Oncológica,95.0,110.32467532467533,344.3594805194806
27339,431330,Nova Prata,Rio Grande do Sul,03,2020,Cirurgia Oncológica,52.0,138.475,699.2784999999996
27340,431330,Nova Prata,Rio Grande do Sul,03,2021,Cirurgia Oncológica,98.0,76.1413043478261,95.5452173913043
27341,431330,Nova Prata,Rio Grande do Sul,04,2018,Cirurgia Oncológica,90.0,104.17910447761194,345.6340298507462
27342,431330,Nova Prata,Rio Grande do Sul,04,2020,Cirurgia Oncológica,16.0,281.375,124.63499999999999
27343,431330,Nova Prata,Rio Grande do Sul,04,2021,Cirurgia Oncológica,133.0,89.18103448275862,358.0135344827584
27344,431330,Nova Prata,Rio Grande do Sul,05,2018,Cirurgia Oncológica,140.0,90.44827586206897,373.5427586206895
27345,431330,Nova Prata,Rio Grande do Sul,05,2020,Cirurgia Oncológica,54.0,81.08510638297872,120.4621276595745
27346,431330,Nova Prata,Rio Grande do Sul,05,2021,Cirurgia Oncológica,112.0,124.13084112149532,324.384859813084
27347,431330,Nova Prata,Rio Grande do Sul,06,2018,Cirurgia Oncológica,167.0,93.4421768707483,623.7618367346935
27348,431330,Nova Prata,Rio Grande do Sul,06,2020,Cirurgia Oncológica,87.0,103.26582278481013,414.49025316455675
27349,431330,Nova Prata,Rio Grande do Sul,06,2021,Cirurgia Oncológica,126.0,98.82727272727273,367.9132727272724
27350,431330,Nova Prata,Rio Grande do Sul,07,2018,Cirurgia Oncológica,162.0,101.32374100719424,476.55805755395636
27351,431330,Nova Prata,Rio Grande do Sul,07,2020,Cirurgia Oncológica,147.0,99.86363636363636,391.7287878787874
27352,431330,Nova Prata,Rio Grande do Sul,08,2018,Cirurgia Oncológica,108.0,108.73684210526316,335.58926315789466
27353,431330,Nova Prata,Rio Grande do Sul,08,2020,Cirurgia Oncológica,44.0,148.43333333333334,599.7443333333334
27354,431330,Nova Prata,Rio Grande do Sul,09,2018,Cirurgia Oncológica,110.0,115.70408163265306,406.6702040816322
27355,431330,Nova Prata,Rio Grande do Sul,09,2020,Cirurgia Oncológica,109.0,107.72826086956522,453.6399999999996
27356,431330,Nova Prata,Rio Grande do Sul,10,2018,Cirurgia Oncológica,171.0,84.98192771084338,703.7079518072296
27357,431330,Nova Prata,Rio Grande do Sul,10,2020,Cirurgia Oncológica,110.0,108.38461538461539,456.1218681318677
27358,431330,Nova Prata,Rio Grande do Sul,11,2018,Cirurgia Oncológica,192.0,92.06451612903226,909.9625268817205
27359,431330,Nova Prata,Rio Grande do Sul,11,2020,Cirurgia Oncológica,106.0,87.42553191489361,431.03074468085083
27360,431330,Nova Prata,Rio Grande do Sul,12,2018,Cirurgia Oncológica,209.0,86.48275862068965,897.1758620689677
27361,431330,Nova Prata,Rio Grande do Sul,12,2020,Cirurgia Oncológica,61.0,122.84313725490196,681.9898039215681
27362,431340,Novo Hamburgo,Rio Grande do Sul,01,2018,Cirurgia Oncológica,159.0,78.63829787234043,372.18390070921964
27363,431340,Novo Hamburgo,Rio Grande do Sul,01,2018,Quimioterapia,789.0,60.29050925925926,385.0518865740742
27364,431340,Novo Hamburgo,Rio Grande do Sul,01,2020,Cirurgia Oncológica,181.0,50.04419889502763,264.2129281767946
27365,431340,Novo Hamburgo,Rio Grande do Sul,01,2020,Quimioterapia,933.0,60.23451776649746,373.72094416243596
27366,431340,Novo Hamburgo,Rio Grande do Sul,01,2021,Cirurgia Oncológica,206.0,64.5421052631579,247.92421052631508
27367,431340,Novo Hamburgo,Rio Grande do Sul,01,2021,Quimioterapia,948.0,60.45355731225296,409.11223320158064
27368,431340,Novo Hamburgo,Rio Grande do Sul,02,2018,Cirurgia Oncológica,225.0,82.9090909090909,426.5584688995209
27369,431340,Novo Hamburgo,Rio Grande do Sul,02,2018,Quimioterapia,777.0,60.29857819905213,381.75702606635076
27370,431340,Novo Hamburgo,Rio Grande do Sul,02,2020,Cirurgia Oncológica,249.0,57.05555555555556,285.53013888888836
27371,431340,Novo Hamburgo,Rio Grande do Sul,02,2020,Quimioterapia,941.0,60.369970559371936,365.11336604514247
27372,431340,Novo Hamburgo,Rio Grande do Sul,02,2021,Cirurgia Oncológica,180.0,67.75294117647059,268.63905882352924
27373,431340,Novo Hamburgo,Rio Grande do Sul,02,2021,Quimioterapia,949.0,60.5,397.44595930232555
27374,431340,Novo Hamburgo,Rio Grande do Sul,03,2018,Cirurgia Oncológica,210.0,71.98974358974358,272.87271794871776
27375,431340,Novo Hamburgo,Rio Grande do Sul,03,2018,Quimioterapia,817.0,60.13797035347776,377.25522234891696
